episode,n_steps,duration_s,team_total_reward,team_reward_per_step,agent_0_total,agent_1_total
631,500,0.0,4.9,0.0098,2.4,2.5
632,500,0.0,4.55,0.0091,2.975,1.575
633,500,0.0,4.725,0.00945,1.775,2.95
634,500,0.0,4.175,0.00835,3.125,1.05
635,500,0.0,6.05,0.0121,3.0,3.05
636,500,0.0,5.55,0.0111,1.6,3.95
637,500,0.0,3.525,0.00705,0.55,2.975
638,500,0.0,2.075,0.00415,1.25,0.825
639,500,0.0,1.15,0.0023,-1.3,2.45
640,500,0.0,4.275,0.00855,2.025,2.25
641,500,0.0,0.425,0.00085,1.825,-1.4
642,500,0.0,0.975,0.00195,-1.95,2.925
643,500,0.0,2.3,0.0046,1.675,0.625
644,500,0.0,2.425,0.00485,1.0,1.425
645,500,0.0,0.7,0.0014,2.825,-2.125
646,500,0.0,3.775,0.00755,1.65,2.125
647,500,0.0,5.975,0.01195,2.9,3.075
648,500,0.0,0.3,0.0006,-1.625,1.925
649,500,0.0,1.15,0.0023,-1.5,2.65
650,500,0.0,1.675,0.00335,-0.675,2.35
651,500,0.0,2.05,0.0041,-0.8,2.85
652,500,0.0,-0.5,-0.001,-2.775,2.275
653,500,0.0,4.4,0.0088,1.875,2.525
654,500,0.0,2.225,0.00445,2.7,-0.475
655,500,0.0,-5.875,-0.01175,-1.8,-4.075
656,500,0.0,3.2,0.0064,1.55,1.65
657,500,0.0,5.225,0.01045,3.025,2.2
658,500,0.0,4.575,0.00915,2.225,2.35
659,500,0.0,1.3,0.0026,2.95,-1.65
660,500,0.0,4.175,0.00835,2.6,1.575
661,500,0.0,0.75,0.0015,2.1,-1.35
662,500,0.0,5.525,0.01105,2.475,3.05
663,500,0.0,-0.3,-0.0006,2.775,-3.075
664,500,0.0,4.775,0.00955,2.475,2.3
665,500,0.0,-0.55,-0.0011,-1.25,0.7
666,500,0.0,-3.575,-0.00715,-1.325,-2.25
667,500,0.0,5.45,0.0109,2.875,2.575
668,500,0.0,-2.75,-0.0055,-1.625,-1.125
669,500,0.0,-0.175,-0.00035,-0.775,0.6
670,500,0.0,2.375,0.00475,2.875,-0.5
671,500,0.0,4.05,0.0081,2.575,1.475
672,500,0.0,1.075,0.00215,2.6,-1.525
673,500,0.0,3.95,0.0079,2.0,1.95
674,500,0.0,1.9,0.0038,-0.575,2.475
675,500,0.0,-2.85,-0.0057,-5.35,2.5
676,500,0.0,4.5,0.009,2.075,2.425
677,500,0.0,-1.625,-0.00325,-2.825,1.2
678,500,0.0,4.2,0.0084,1.35,2.85
679,500,0.0,2.225,0.00445,1.05,1.175
680,500,0.0,1.55,0.0031,2.925,-1.375
681,500,0.0,4.4,0.0088,2.35,2.05
682,500,0.0,1.275,0.00255,-1.325,2.6
683,500,0.0,5.425,0.01085,1.45,3.975
684,500,0.0,3.05,0.0061,2.4,0.65
685,500,0.0,6.1,0.0122,2.8,3.3
686,500,0.0,-0.975,-0.00195,-2.75,1.775
687,500,0.0,3.95,0.0079,3.1,0.85
688,500,0.0,4.475,0.00895,1.975,2.5
689,500,0.0,5.65,0.0113,2.625,3.025
690,500,0.0,6.175,0.01235,3.0,3.175
691,500,0.0,1.25,0.0025,-0.75,2.0
692,500,0.0,0.975,0.00195,0.475,0.5
693,500,0.0,4.675,0.00935,2.725,1.95
694,500,0.0,5.95,0.0119,2.95,3.0
695,500,0.0,4.975,0.00995,2.6,2.375
696,500,0.0,1.15,0.0023,-1.35,2.5
697,500,0.0,5.85,0.0117,2.775,3.075
698,500,0.0,-2.825,-0.00565,-1.275,-1.55
699,500,0.0,5.925,0.01185,2.65,3.275
700,500,0.0,5.8,0.0116,2.975,2.825
701,500,0.0,2.375,0.00475,-0.775,3.15
702,500,0.0,3.9,0.0078,1.175,2.725
703,500,0.0,4.575,0.00915,2.175,2.4
704,500,0.0,5.6,0.0112,2.65,2.95
705,500,0.0,4.325,0.00865,1.8,2.525
706,500,0.0,2.925,0.00585,2.0,0.925
707,500,0.0,4.9,0.0098,2.375,2.525
708,500,0.0,5.975,0.01195,3.05,2.925
709,500,0.0,5.7,0.0114,2.9,2.8
710,500,0.0,5.925,0.01185,3.175,2.75
711,500,0.0,5.15,0.0103,2.5,2.65
712,500,0.0,2.425,0.00485,-0.05,2.475
713,500,0.0,3.45,0.0069,0.875,2.575
714,500,0.0,4.575,0.00915,1.825,2.75
715,500,0.0,0.4,0.0008,2.225,-1.825
716,500,0.0,0.525,0.00105,-1.9,2.425
717,500,0.0,-2.925,-0.00585,-3.525,0.6
718,500,0.0,5.275,0.01055,2.5,2.775
719,500,0.0,5.575,0.01115,2.725,2.85
720,500,0.0,1.475,0.00295,-1.325,2.8
721,500,0.0,3.15,0.0063,0.7,2.45
722,500,0.0,5.775,0.01155,2.6,3.175
723,500,0.0,5.55,0.0111,2.45,3.1
724,500,0.0,6.125,0.01225,3.05,3.075
725,500,0.0,2.0,0.004,-0.925,2.925
726,500,0.0,4.45,0.0089,1.8,2.65
727,500,0.0,2.025,0.00405,-0.95,2.975
728,500,0.0,4.55,0.0091,2.075,2.475
729,500,0.0,-5.55,-0.0111,-4.0,-1.55
730,500,0.0,1.3,0.0026,2.875,-1.575
731,500,0.0,0.175,0.00035,3.15,-2.975
732,500,0.0,-0.475,-0.00095,2.15,-2.625
733,500,0.0,4.325,0.00865,2.4,1.925
734,500,0.0,5.4,0.0108,2.5,2.9
735,500,0.0,5.925,0.01185,3.2,2.725
736,500,0.0,3.25,0.0065,0.925,2.325
737,500,0.0,-5.825,-0.01165,-1.7,-4.125
738,500,0.0,5.675,0.01135,2.725,2.95
739,500,0.0,2.85,0.0057,2.45,0.4
740,500,0.0,3.675,0.00735,1.9,1.775
741,500,0.0,0.1,0.0002,0.5,-0.4
742,500,0.0,-4.25,-0.0085,-2.45,-1.8
743,500,0.0,1.125,0.00225,2.625,-1.5
744,500,0.0,5.775,0.01155,2.8,2.975
745,500,0.0,5.05,0.0101,2.525,2.525
746,500,0.0,4.7,0.0094,3.0,1.7
747,500,0.0,1.45,0.0029,3.075,-1.625
748,500,0.0,0.9,0.0018,2.825,-1.925
749,500,0.0,0.225,0.00045,1.95,-1.725
750,500,0.0,4.475,0.00895,2.125,2.35
751,500,0.0,6.25,0.0125,3.3,2.95
752,500,0.0,6.1,0.0122,2.85,3.25
753,500,0.0,5.025,0.01005,2.4,2.625
754,500,0.0,1.35,0.0027,2.825,-1.475
755,500,0.0,-16.725,-0.03345,0.275,-17.0
756,500,0.0,-1.45,-0.0029,-0.9,-0.55
757,500,0.0,4.9,0.0098,2.3,2.6
758,500,0.0,2.9,0.0058,1.575,1.325
759,500,0.0,-0.425,-0.00085,1.05,-1.475
760,500,0.0,-16.125,-0.03225,0.725,-16.85
761,500,0.0,0.075,0.00015,-1.8,1.875
762,500,0.0,0.525,0.00105,2.5,-1.975
763,500,0.0,4.95,0.0099,2.25,2.7
764,500,0.0,1.075,0.00215,2.6,-1.525
765,500,0.0,5.725,0.01145,2.5,3.225
766,500,0.0,1.3,0.0026,-1.7,3.0
767,500,0.0,0.825,0.00165,2.525,-1.7
768,500,0.0,4.55,0.0091,2.55,2.0
769,500,0.0,-3.9,-0.0078,-2.05,-1.85
770,500,0.0,3.1,0.0062,-0.05,3.15
771,500,0.0,3.825,0.00765,2.025,1.8
772,500,0.0,4.975,0.00995,2.55,2.425
773,500,0.0,1.1,0.0022,2.825,-1.725
774,500,0.0,5.975,0.01195,3.05,2.925
775,500,0.0,3.925,0.00785,3.025,0.9
776,500,0.0,4.6,0.0092,2.3,2.3
777,500,0.0,6.375,0.01275,2.95,3.425
778,500,0.0,4.45,0.0089,2.025,2.425
779,500,0.0,4.575,0.00915,2.25,2.325
780,500,0.0,5.25,0.0105,2.425,2.825
781,500,0.0,4.325,0.00865,2.2,2.125
782,500,0.0,1.25,0.0025,1.0,0.25
783,500,0.0,0.65,0.0013,1.925,-1.275
784,500,0.0,3.95,0.0079,1.05,2.9
785,500,0.0,5.675,0.01135,2.675,3.0
786,500,0.0,-0.8,-0.0016,-0.375,-0.425
787,500,0.0,4.325,0.00865,2.125,2.2
788,500,0.0,0.525,0.00105,-2.325,2.85
789,500,0.0,5.675,0.01135,2.775,2.9
790,500,0.0,6.1,0.0122,3.15,2.95
791,500,0.0,-13.675,-0.02735,-13.9,0.225
792,500,0.0,2.15,0.0043,1.175,0.975
793,500,0.0,3.975,0.00795,2.075,1.9
794,500,0.0,4.675,0.00935,2.2,2.475
795,500,0.0,3.125,0.00625,1.775,1.35
796,500,0.0,0.175,0.00035,-1.95,2.125
797,500,0.0,5.9,0.0118,2.95,2.95
798,500,0.0,-0.225,-0.00045,-0.075,-0.15
799,500,0.0,0.9,0.0018,1.775,-0.875
800,500,0.0,-0.925,-0.00185,-0.4,-0.525
801,500,0.0,3.1,0.0062,1.775,1.325
802,500,0.0,5.075,0.01015,2.65,2.425
803,500,0.0,-3.85,-0.0077,-2.125,-1.725
804,500,0.0,4.15,0.0083,2.075,2.075
805,500,0.0,-0.725,-0.00145,-3.175,2.45
806,500,0.0,0.1,0.0002,1.675,-1.575
807,500,0.0,6.225,0.01245,3.15,3.075
808,500,0.0,-3.475,-0.00695,-1.325,-2.15
809,500,0.0,6.275,0.01255,3.125,3.15
810,500,0.0,4.95,0.0099,2.825,2.125
811,500,0.0,-4.25,-0.0085,-2.1,-2.15
812,500,0.0,0.1,0.0002,-2.375,2.475
813,500,0.0,1.15,0.0023,2.825,-1.675
814,500,0.0,-6.7,-0.0134,0.075,-6.775
815,500,0.0,4.375,0.00875,1.525,2.85
816,500,0.0,5.7,0.0114,2.725,2.975
817,500,0.0,5.9,0.0118,3.0,2.9
818,500,0.0,4.825,0.00965,2.4,2.425
819,500,0.0,2.75,0.0055,0.425,2.325
820,500,0.0,2.4,0.0048,1.25,1.15
821,500,0.0,3.875,0.00775,1.175,2.7
822,500,0.0,-2.05,-0.0041,-0.425,-1.625
823,500,0.0,4.275,0.00855,2.2,2.075
824,500,0.0,-0.275,-0.00055,-0.125,-0.15
825,500,0.0,1.9,0.0038,-0.575,2.475
826,500,0.0,-3.275,-0.00655,-1.875,-1.4
827,500,0.0,3.8,0.0076,1.925,1.875
828,500,0.0,0.6,0.0012,-2.125,2.725
829,500,0.0,-1.2,-0.0024,-1.775,0.575
830,500,0.0,3.775,0.00755,1.9,1.875
831,500,0.0,5.525,0.01105,2.975,2.55
832,500,0.0,4.475,0.00895,2.15,2.325
833,500,0.0,6.025,0.01205,3.125,2.9
834,500,0.0,3.15,0.0063,2.0,1.15
835,500,0.0,-0.5,-0.001,-1.625,1.125
836,500,0.0,3.1,0.0062,1.625,1.475
837,500,0.0,6.075,0.01215,3.025,3.05
838,500,0.0,-4.875,-0.00975,2.55,-7.425
839,500,0.0,-0.45,-0.0009,0.525,-0.975
840,500,0.0,-0.25,-0.0005,-3.075,2.825
841,500,0.0,-6.0,-0.012,-5.15,-0.85
842,500,0.0,5.375,0.01075,2.5,2.875
843,500,0.0,-1.35,-0.0027,2.175,-3.525
844,500,0.0,5.0,0.01,2.55,2.45
845,500,0.0,5.725,0.01145,2.075,3.65
846,500,0.0,5.15,0.0103,2.9,2.25
847,500,0.0,0.075,0.00015,-2.475,2.55
848,500,0.0,-0.55,-0.0011,2.25,-2.8
849,500,0.0,6.025,0.01205,3.05,2.975
850,500,0.0,6.05,0.0121,3.225,2.825
851,500,0.0,-3.325,-0.00665,-0.3,-3.025
852,500,0.0,5.525,0.01105,2.725,2.8
853,500,0.0,5.45,0.0109,2.775,2.675
854,500,0.0,1.45,0.0029,-0.625,2.075
855,500,0.0,2.775,0.00555,2.8,-0.025
856,500,0.0,-2.775,-0.00555,-1.325,-1.45
857,500,0.0,5.775,0.01155,2.75,3.025
858,500,0.0,-0.825,-0.00165,-0.325,-0.5
859,500,0.0,3.925,0.00785,1.35,2.575
860,500,0.0,-3.425,-0.00685,-4.675,1.25
861,500,0.0,5.15,0.0103,2.15,3.0
862,500,0.0,1.25,0.0025,0.975,0.275
863,500,0.0,4.275,0.00855,2.4,1.875
864,500,0.0,-0.5,-0.001,-1.575,1.075
865,500,0.0,3.0,0.006,1.475,1.525
866,500,0.0,1.15,0.0023,-1.55,2.7
867,500,0.0,-9.975,-0.01995,-9.5,-0.475
868,500,0.0,-1.675,-0.00335,-2.225,0.55
869,500,0.0,4.725,0.00945,2.65,2.075
870,500,0.0,3.425,0.00685,1.25,2.175
871,500,0.0,2.275,0.00455,0.925,1.35
872,500,0.0,4.9,0.0098,2.75,2.15
873,500,0.0,-2.525,-0.00505,-1.025,-1.5
874,500,0.0,2.225,0.00445,1.65,0.575
875,500,0.0,3.925,0.00785,2.3,1.625
876,500,0.0,4.625,0.00925,2.475,2.15
877,500,0.0,-0.125,-0.00025,-1.425,1.3
878,500,0.0,1.725,0.00345,0.875,0.85
879,500,0.0,4.225,0.00845,1.575,2.65
880,500,0.0,4.3,0.0086,1.675,2.625
881,500,0.0,5.275,0.01055,2.475,2.8
882,500,0.0,-7.225,-0.01445,-0.775,-6.45
883,500,0.0,-1.325,-0.00265,2.075,-3.4
884,500,0.0,5.4,0.0108,2.725,2.675
885,500,0.0,3.55,0.0071,1.925,1.625
886,500,0.0,5.5,0.011,2.65,2.85
887,500,0.0,2.8,0.0056,1.8,1.0
888,500,0.0,4.975,0.00995,2.4,2.575
889,500,0.0,-0.625,-0.00125,2.575,-3.2
890,500,0.0,-1.525,-0.00305,-1.075,-0.45
891,500,0.0,5.1,0.0102,2.525,2.575
892,500,0.0,5.85,0.0117,2.975,2.875
893,500,0.0,-9.15,-0.0183,-5.325,-3.825
894,500,0.0,0.075,0.00015,2.325,-2.25
895,500,0.0,-0.7,-0.0014,1.675,-2.375
896,500,0.0,3.1,0.0062,0.15,2.95
897,500,0.0,1.4,0.0028,0.3,1.1
898,500,0.0,4.125,0.00825,1.725,2.4
899,500,0.0,3.775,0.00755,1.9,1.875
900,500,0.0,-1.325,-0.00265,-1.075,-0.25
901,500,0.0,-2.275,-0.00455,-1.2,-1.075
902,500,0.0,5.0,0.01,2.35,2.65
903,500,0.0,2.4,0.0048,1.175,1.225
904,500,0.0,5.425,0.01085,2.55,2.875
905,500,0.0,4.475,0.00895,1.75,2.725
906,500,0.0,-3.175,-0.00635,-1.55,-1.625
907,500,0.0,2.5,0.005,0.225,2.275
908,500,0.0,-0.425,-0.00085,2.45,-2.875
909,500,0.0,4.825,0.00965,2.7,2.125
910,500,0.0,-5.575,-0.01115,-1.925,-3.65
911,500,0.0,5.075,0.01015,2.575,2.5
912,500,0.0,4.95,0.0099,2.875,2.075
913,500,0.0,3.25,0.0065,1.775,1.475
914,500,0.0,2.075,0.00415,-0.725,2.8
915,500,0.0,4.425,0.00885,2.125,2.3
916,500,0.0,4.375,0.00875,1.875,2.5
917,500,0.0,4.375,0.00875,2.275,2.1
918,500,0.0,4.525,0.00905,2.4,2.125
919,500,0.0,5.15,0.0103,3.0,2.15
920,500,0.0,4.8,0.0096,2.275,2.525
921,500,0.0,-0.025,-5e-05,0.2,-0.225
922,500,0.0,2.675,0.00535,2.65,0.025
923,500,0.0,5.775,0.01155,2.85,2.925
924,500,0.0,2.725,0.00545,1.4,1.325
925,500,0.0,-1.625,-0.00325,-1.3,-0.325
926,500,0.0,-1.45,-0.0029,-0.3,-1.15
927,500,0.0,4.975,0.00995,2.25,2.725
928,500,0.0,4.2,0.0084,1.5,2.7
929,500,0.0,-3.7,-0.0074,-0.4,-3.3
930,500,0.0,1.625,0.00325,0.925,0.7
931,500,0.0,3.1,0.0062,1.45,1.65
932,500,0.0,2.525,0.00505,0.825,1.7
933,500,0.0,2.55,0.0051,1.625,0.925
934,500,0.0,4.65,0.0093,1.9,2.75
935,500,0.0,-0.425,-0.00085,2.4,-2.825
936,500,0.0,4.75,0.0095,2.575,2.175
937,500,0.0,4.05,0.0081,2.85,1.2
938,500,0.0,6.125,0.01225,3.025,3.1
939,500,0.0,5.575,0.01115,2.95,2.625
940,500,0.0,5.325,0.01065,2.575,2.75
941,500,0.0,-1.825,-0.00365,1.25,-3.075
942,500,0.0,2.525,0.00505,1.475,1.05
943,500,0.0,5.625,0.01125,2.75,2.875
944,500,0.0,-0.0,-0.0,-0.7,0.7
945,500,0.0,1.05,0.0021,-1.95,3.0
946,500,0.0,5.225,0.01045,2.7,2.525
947,500,0.0,0.775,0.00155,3.125,-2.35
948,500,0.0,5.575,0.01115,2.9,2.675
949,500,0.0,4.3,0.0086,2.1,2.2
950,500,0.0,4.7,0.0094,2.55,2.15
951,500,0.0,3.45,0.0069,2.225,1.225
952,500,0.0,5.7,0.0114,2.625,3.075
953,500,0.0,0.25,0.0005,-2.725,2.975
954,500,0.0,0.175,0.00035,1.15,-0.975
955,500,0.0,6.0,0.012,2.8,3.2
956,500,0.0,0.625,0.00125,-2.15,2.775
957,500,0.0,5.325,0.01065,2.875,2.45
958,500,0.0,1.25,0.0025,3.075,-1.825
959,500,0.0,-0.6,-0.0012,-2.65,2.05
960,500,0.0,5.325,0.01065,2.975,2.35
961,500,0.0,4.5,0.009,2.275,2.225
962,500,0.0,0.625,0.00125,2.4,-1.775
963,500,0.0,5.325,0.01065,2.125,3.2
964,500,0.0,4.7,0.0094,2.625,2.075
965,500,0.0,4.875,0.00975,2.6,2.275
966,500,0.0,0.975,0.00195,-1.7,2.675
967,500,0.0,8.875,0.01775,5.675,3.2
968,500,0.0,6.1,0.0122,3.125,2.975
969,500,0.0,1.7,0.0034,2.85,-1.15
970,500,0.0,1.925,0.00385,3.1,-1.175
971,500,0.0,-0.55,-0.0011,-1.375,0.825
972,500,0.0,6.35,0.0127,4.125,2.225
973,500,0.0,3.5,0.007,1.6,1.9
974,500,0.0,5.725,0.01145,2.45,3.275
975,500,0.0,-0.875,-0.00175,2.05,-2.925
976,500,0.0,5.15,0.0103,2.45,2.7
977,500,0.0,-0.175,-0.00035,-2.1,1.925
978,500,0.0,3.75,0.0075,1.4,2.35
979,500,0.0,0.475,0.00095,-1.9,2.375
980,500,0.0,5.75,0.0115,2.825,2.925
981,500,0.0,2.95,0.0059,0.775,2.175
982,500,0.0,6.125,0.01225,3.025,3.1
983,500,0.0,6.05,0.0121,3.05,3.0
984,500,0.0,5.225,0.01045,2.7,2.525
985,500,0.0,0.55,0.0011,-2.45,3.0
986,500,0.0,5.9,0.0118,2.925,2.975
987,500,0.0,1.225,0.00245,2.9,-1.675
988,500,0.0,0.2,0.0004,-2.175,2.375
989,500,0.0,4.65,0.0093,2.15,2.5
990,500,0.0,0.75,0.0015,-1.7,2.45
991,500,0.0,6.275,0.01255,3.0,3.275
992,500,0.0,2.375,0.00475,1.725,0.65
993,500,0.0,2.3,0.0046,-1.05,3.35
994,500,0.0,4.45,0.0089,1.9,2.55
995,500,0.0,0.75,0.0015,-1.975,2.725
996,500,0.0,3.775,0.00755,1.575,2.2
997,500,0.0,4.3,0.0086,2.7,1.6
998,500,0.0,5.575,0.01115,2.6,2.975
999,500,0.0,5.375,0.01075,2.775,2.6
1000,500,0.0,2.95,0.0059,1.725,1.225
1001,500,0.0,5.35,0.0107,2.425,2.925
1002,500,0.0,4.15,0.0083,2.275,1.875
1003,500,0.0,-0.925,-0.00185,-3.6,2.675
1004,500,0.0,5.025,0.01005,2.7,2.325
1005,500,0.0,4.325,0.00865,2.15,2.175
1006,500,0.0,-0.15,-0.0003,-2.175,2.025
1007,500,0.0,1.875,0.00375,0.675,1.2
1008,500,0.0,3.625,0.00725,1.0,2.625
1009,500,0.0,-1.55,-0.0031,2.675,-4.225
1010,500,0.0,0.3,0.0006,-2.425,2.725
1011,500,0.0,5.975,0.01195,2.85,3.125
1012,500,0.0,-1.775,-0.00355,1.025,-2.8
1013,500,0.0,0.6,0.0012,-1.375,1.975
1014,500,0.0,-4.95,-0.0099,-3.0,-1.95
1015,500,0.0,0.975,0.00195,2.8,-1.825
1016,500,0.0,4.625,0.00925,2.4,2.225
1017,500,0.0,0.075,0.00015,2.325,-2.25
1018,500,0.0,-4.1,-0.0082,-1.9,-2.2
1019,500,0.0,4.95,0.0099,2.35,2.6
1020,500,0.0,-0.175,-0.00035,-2.55,2.375
1021,500,0.0,5.75,0.0115,2.95,2.8
1022,500,0.0,2.2,0.0044,-0.55,2.75
1023,500,0.0,5.375,0.01075,2.45,2.925
1024,500,0.0,5.125,0.01025,3.05,2.075
1025,500,0.0,2.95,0.0059,0.925,2.025
1026,500,0.0,0.175,0.00035,2.9,-2.725
1027,500,0.0,4.525,0.00905,2.275,2.25
1028,500,0.0,4.425,0.00885,2.3,2.125
1029,500,0.0,5.95,0.0119,3.075,2.875
1030,500,0.0,5.55,0.0111,2.725,2.825
1031,500,0.0,-5.525,-0.01105,-2.1,-3.425
1032,500,0.0,6.0,0.012,2.925,3.075
1033,500,0.0,1.675,0.00335,-1.25,2.925
1034,500,0.0,-1.575,-0.00315,-0.425,-1.15
1035,500,0.0,6.05,0.0121,3.075,2.975
1036,500,0.0,1.2,0.0024,3.125,-1.925
1037,500,0.0,3.05,0.0061,1.45,1.6
1038,500,0.0,3.0,0.006,0.925,2.075
1039,500,0.0,5.725,0.01145,2.825,2.9
1040,500,0.0,-1.1,-0.0022,-0.575,-0.525
1041,500,0.0,5.925,0.01185,2.9,3.025
1042,500,0.0,6.225,0.01245,3.225,3.0
1043,500,0.0,3.575,0.00715,2.9,0.675
1044,500,0.0,0.35,0.0007,2.2,-1.85
1045,500,0.0,7.5,0.015,2.3,5.2
1046,500,0.0,3.05,0.0061,2.725,0.325
1047,500,0.0,0.1,0.0002,0.025,0.075
1048,500,0.0,6.125,0.01225,3.025,3.1
1049,500,0.0,5.85,0.0117,2.975,2.875
1050,500,0.0,-2.725,-0.00545,0.675,-3.4
1051,500,0.0,-2.1,-0.0042,-2.35,0.25
1052,500,0.0,3.575,0.00715,1.35,2.225
1053,500,0.0,1.325,0.00265,2.85,-1.525
1054,500,0.0,0.875,0.00175,0.4,0.475
1055,500,0.0,4.7,0.0094,2.25,2.45
1056,500,0.0,-2.525,-0.00505,-1.45,-1.075
1057,500,0.0,5.85,0.0117,2.625,3.225
1058,500,0.0,-3.5,-0.007,-1.625,-1.875
1059,500,0.0,0.05,0.0001,-2.975,3.025
1060,500,0.0,4.4,0.0088,1.35,3.05
1061,500,0.0,4.6,0.0092,1.625,2.975
1062,500,0.0,1.625,0.00325,3.275,-1.65
1063,500,0.0,0.6,0.0012,2.5,-1.9
1064,500,0.0,5.725,0.01145,3.075,2.65
1065,500,0.0,4.025,0.00805,1.65,2.375
1066,500,0.0,1.775,0.00355,2.825,-1.05
1067,500,0.0,0.525,0.00105,-1.55,2.075
1068,500,0.0,-5.925,-0.01185,-1.35,-4.575
1069,500,0.0,-2.225,-0.00445,-0.875,-1.35
1070,500,0.0,1.45,0.0029,2.725,-1.275
1071,500,0.0,4.325,0.00865,3.125,1.2
1072,500,0.0,0.275,0.00055,2.7,-2.425
1073,500,0.0,5.125,0.01025,2.45,2.675
1074,500,0.0,1.25,0.0025,2.475,-1.225
1075,500,0.0,4.7,0.0094,2.175,2.525
1076,500,0.0,1.6,0.0032,2.85,-1.25
1077,500,0.0,4.325,0.00865,2.6,1.725
1078,500,0.0,-1.275,-0.00255,-2.1,0.825
1079,500,0.0,0.75,0.0015,-1.975,2.725
1080,500,0.0,3.575,0.00715,1.9,1.675
1081,500,0.0,-2.575,-0.00515,3.1,-5.675
1082,500,0.0,2.65,0.0053,1.4,1.25
1083,500,0.0,-0.125,-0.00025,-0.075,-0.05
1084,500,0.0,-0.1,-0.0002,1.625,-1.725
1085,500,0.0,5.95,0.0119,3.05,2.9
1086,500,0.0,3.975,0.00795,1.925,2.05
1087,500,0.0,4.825,0.00965,2.625,2.2
1088,500,0.0,-1.075,-0.00215,-3.325,2.25
1089,500,0.0,4.9,0.0098,2.225,2.675
1090,500,0.0,4.725,0.00945,1.725,3.0
1091,500,0.0,4.9,0.0098,2.35,2.55
1092,500,0.0,4.625,0.00925,2.15,2.475
1093,500,0.0,4.6,0.0092,2.125,2.475
1094,500,0.0,5.675,0.01135,2.8,2.875
1095,500,0.0,3.025,0.00605,1.525,1.5
1096,500,0.0,2.35,0.0047,2.375,-0.025
1097,500,0.0,5.9,0.0118,3.0,2.9
1098,500,0.0,5.55,0.0111,3.05,2.5
1099,500,0.0,-5.175,-0.01035,-3.35,-1.825
1100,500,0.0,3.625,0.00725,1.375,2.25
1101,500,0.0,1.1,0.0022,-2.025,3.125
1102,500,0.0,5.6,0.0112,2.55,3.05
1103,500,0.0,5.975,0.01195,2.975,3.0
1104,500,0.0,3.75,0.0075,0.675,3.075
1105,500,0.0,5.925,0.01185,3.15,2.775
1106,500,0.0,6.6,0.0132,2.625,3.975
1107,500,0.0,-1.675,-0.00335,-3.075,1.4
1108,500,0.0,4.725,0.00945,2.85,1.875
1109,500,0.0,1.825,0.00365,0.05,1.775
1110,500,0.0,0.375,0.00075,2.1,-1.725
1111,500,0.0,5.075,0.01015,2.375,2.7
1112,500,0.0,-5.625,-0.01125,1.225,-6.85
1113,500,0.0,1.825,0.00365,1.0,0.825
1114,500,0.0,1.0,0.002,-1.95,2.95
1115,500,0.0,6.025,0.01205,2.95,3.075
1116,500,0.0,2.075,0.00415,0.825,1.25
1117,500,0.0,6.0,0.012,3.2,2.8
1118,500,0.0,-3.45,-0.0069,-1.525,-1.925
1119,500,0.0,5.325,0.01065,2.575,2.75
1120,500,0.0,2.775,0.00555,1.7,1.075
1121,500,0.0,6.225,0.01245,3.125,3.1
1122,500,0.0,4.6,0.0092,2.15,2.45
1123,500,0.0,-3.9,-0.0078,-2.325,-1.575
1124,500,0.0,4.2,0.0084,1.5,2.7
1125,500,0.0,5.725,0.01145,2.95,2.775
1126,500,0.0,3.625,0.00725,0.625,3.0
1127,500,0.0,4.875,0.00975,2.275,2.6
1128,500,0.0,5.8,0.0116,1.525,4.275
1129,500,0.0,5.025,0.01005,2.425,2.6
1130,500,0.0,-3.6,-0.0072,-1.775,-1.825
1131,500,0.0,3.625,0.00725,0.775,2.85
1132,500,0.0,3.35,0.0067,3.2,0.15
1133,500,0.0,4.525,0.00905,1.9,2.625
1134,500,0.0,-4.15,-0.0083,-4.15,-0.0
1135,500,0.0,5.125,0.01025,2.65,2.475
1136,500,0.0,6.225,0.01245,2.95,3.275
1137,500,0.0,4.5,0.009,2.375,2.125
1138,500,0.0,0.8,0.0016,-2.025,2.825
1139,500,0.0,1.9,0.0038,-0.65,2.55
1140,500,0.0,6.05,0.0121,3.0,3.05
1141,500,0.0,5.375,0.01075,2.9,2.475
1142,500,0.0,4.35,0.0087,2.3,2.05
1143,500,0.0,2.325,0.00465,2.325,0.0
1144,500,0.0,-0.3,-0.0006,-2.675,2.375
1145,500,0.0,2.975,0.00595,0.775,2.2
1146,500,0.0,4.85,0.0097,2.775,2.075
1147,500,0.0,6.05,0.0121,3.175,2.875
1148,500,0.0,0.075,0.00015,2.475,-2.4
1149,500,0.0,5.675,0.01135,2.925,2.75
1150,500,0.0,0.125,0.00025,-2.8,2.925
1151,500,0.0,3.15,0.0063,3.075,0.075
1152,500,0.0,3.65,0.0073,1.65,2.0
1153,500,0.0,4.0,0.008,1.7,2.3
1154,500,0.0,1.825,0.00365,2.775,-0.95
1155,500,0.0,5.9,0.0118,2.925,2.975
1156,500,0.0,0.875,0.00175,0.15,0.725
1157,500,0.0,-0.875,-0.00175,3.25,-4.125
1158,500,0.0,1.9,0.0038,2.975,-1.075
1159,500,0.0,4.4,0.0088,2.3,2.1
1160,500,0.0,3.725,0.00745,2.5,1.225
1161,500,0.0,1.725,0.00345,2.85,-1.125
1162,500,0.0,6.175,0.01235,3.05,3.125
1163,500,0.0,5.0,0.01,2.6,2.4
1164,500,0.0,5.05,0.0101,2.8,2.25
