Episode,Reward,Deliveries
0,182.089999999998,19
1,236.3099999999982,22
2,138.05999999999955,15
3,183.7899999999986,19
4,220.24999999999895,23
5,111.28000000000048,13
6,162.25999999999885,17
7,141.20999999999947,16
8,179.35999999999837,19
9,71.27000000000042,9
10,269.539999999999,26
11,258.9199999999992,25
12,181.42999999999873,19
13,195.79999999999828,21
14,241.90999999999852,24
15,150.43,16
16,169.2899999999985,18
17,110.26000000000029,11
18,149.38999999999896,16
19,161.69999999999774,17
20,103.22000000000041,12
21,177.09999999999852,18
22,166.87999999999846,17
23,161.75999999999985,17
24,51.00000000000043,7
25,75.48000000000047,10
26,311.25000000000205,31
27,225.94999999999823,22
28,77.30000000000045,9
29,143.06999999999923,15
30,106.50000000000037,12
31,256.9799999999987,26
32,266.99999999999983,26
33,74.2000000000005,9
34,143.69999999999914,15
35,91.53000000000053,11
36,120.94000000000037,14
37,121.19999999999875,14
38,310.9000000000007,29
39,109.8400000000004,12
40,91.73000000000047,11
41,228.5299999999988,22
42,55.33000000000058,8
43,226.38999999999888,23
44,97.45000000000046,12
45,241.25999999999888,24
46,239.09999999999866,24
47,217.1299999999985,22
48,243.4899999999989,24
49,158.60999999999794,16
50,192.95999999999887,20
51,220.16999999999805,22
52,60.340000000000444,8
53,174.46999999999775,18
54,238.80999999999892,24
55,90.96000000000042,10
56,128.73999999999953,13
57,229.559999999999,23
58,151.95999999999867,16
59,70.86000000000053,9
60,141.18999999999798,15
61,220.4499999999985,22
62,218.04999999999865,22
63,147.21999999999895,15
64,259.70999999999935,26
65,79.64000000000036,10
66,236.62999999999855,24
67,147.73999999999972,16
68,169.91999999999797,18
69,148.44999999999945,15
70,227.49999999999903,23
71,188.7899999999986,20
72,268.21999999999883,27
73,102.50000000000048,12
74,130.08999999999978,14
75,191.0599999999986,19
76,219.45999999999898,22
77,292.71999999999895,29
78,165.29999999999976,17
79,117.22000000000024,12
80,139.8799999999994,14
81,141.9899999999999,15
82,190.23999999999904,19
83,199.44999999999806,20
84,99.26000000000043,12
85,159.3700000000001,18
86,265.26999999999924,27
87,87.58000000000038,10
88,156.51999999999862,17
89,168.519999999998,18
90,220.5499999999983,23
91,188.84999999999872,20
92,175.38999999999962,18
93,153.84999999999826,17
94,56.190000000000545,8
95,143.17999999999927,16
96,175.10999999999805,19
97,183.35999999999893,18
98,144.41999999999874,16
99,192.84999999999872,20
100,152.39000000000007,15
101,124.7300000000004,13
102,59.480000000000516,8
103,223.46999999999863,22
104,112.2100000000004,11
105,127.59999999999908,14
106,272.8999999999991,27
107,205.61999999999827,20
108,210.57999999999862,22
109,206.2099999999982,20
110,154.59999999999818,17
111,107.1000000000004,12
112,105.70000000000044,12
113,147.43999999999912,15
114,80.96000000000049,10
115,230.6799999999985,24
116,62.790000000000575,8
117,190.93999999999852,18
118,100.79000000000048,12
119,115.14000000000007,13
120,123.40000000000035,13
121,180.41999999999808,19
122,130.4200000000001,14
123,295.0400000000004,29
124,212.45999999999913,20
125,112.38000000000048,13
126,141.51999999999921,15
127,199.88999999999817,21
128,159.53999999999883,17
129,352.69000000000096,34
130,181.74999999999943,18
131,214.8699999999978,22
132,133.20999999999987,14
133,175.74999999999855,19
134,269.22999999999837,28
135,116.81999999999955,13
136,122.9,14
137,147.43999999999986,15
138,81.38000000000036,10
139,175.55999999999926,18
140,157.22,17
141,186.62999999999963,19
142,180.1099999999977,19
143,199.05999999999727,21
144,363.00000000000125,35
145,147.02000000000018,15
146,54.01000000000047,8
147,106.90000000000035,12
148,185.58999999999742,20
149,172.3099999999982,18
150,74.14000000000043,8
151,359.01000000000215,34
152,217.7899999999979,22
153,178.7599999999987,18
154,142.73999999999995,16
155,219.65999999999843,22
156,274.39999999999833,27
157,145.83999999999912,16
158,174.67999999999958,18
159,185.9199999999988,19
160,152.44999999999877,17
161,210.13999999999763,22
162,78.29000000000045,10
163,281.2800000000005,28
164,202.6399999999983,20
165,218.60999999999873,22
166,138.80999999999997,14
167,170.97999999999843,18
168,155.37999999999934,17
169,118.19999999999932,13
170,285.5100000000003,28
171,213.15999999999792,22
172,153.3499999999996,17
173,273.3299999999983,27
174,96.21000000000042,11
175,136.11999999999958,15
176,156.39999999999802,17
177,248.80999999999838,24
178,297.0500000000006,29
179,219.97999999999945,22
180,46.880000000000436,7
181,220.81999999999775,23
182,301.21000000000004,31
183,252.9399999999987,24
184,91.01000000000043,11
185,148.36999999999884,16
186,15.990000000000459,4
187,91.64000000000037,10
188,238.81999999999863,24
189,247.25999999999814,25
190,93.62000000000036,11
191,98.10000000000038,10
192,146.1599999999996,16
193,157.31999999999928,16
194,145.22999999999865,16
195,234.7899999999981,24
196,191.5399999999991,19
197,95.77000000000045,10
198,138.24,14
199,227.4299999999983,22
200,103.60000000000043,12
201,193.92999999999753,20
202,160.84999999999786,17
203,157.64999999999924,17
204,180.47999999999834,19
205,161.2899999999997,16
206,139.0600000000003,15
207,229.18999999999903,23
208,203.62999999999874,21
209,214.8799999999994,21
210,235.0499999999991,23
211,160.31999999999834,17
212,47.800000000000445,6
213,126.60999999999959,14
214,173.83999999999904,18
215,262.1200000000009,26
216,186.7899999999985,19
217,183.40999999999804,19
218,75.85000000000056,10
219,69.4000000000004,9
220,130.44999999999936,14
221,62.79000000000052,8
222,53.6200000000005,8
223,200.9599999999987,21
224,101.9400000000004,12
225,197.02999999999938,19
226,212.55999999999892,21
227,244.66999999999817,25
228,253.65999999999866,26
229,108.14000000000044,12
230,147.44999999999789,16
231,136.1000000000004,14
232,209.00999999999863,20
233,29.770000000000476,6
234,179.64999999999972,18
235,130.9499999999998,14
236,157.00999999999866,16
237,269.33999999999855,27
238,306.1400000000019,31
239,177.67999999999867,19
240,187.0899999999988,19
241,199.09999999999906,20
242,182.87999999999894,19
243,231.60999999999848,23
244,107.18000000000043,12
245,295.46000000000237,29
246,190.0499999999992,19
247,101.28000000000057,12
248,70.51000000000055,9
249,124.57000000000045,14
250,133.3300000000003,14
251,286.3099999999985,28
252,128.56999999999994,14
253,56.45000000000046,8
254,49.40000000000053,7
255,185.69999999999757,20
256,237.78999999999834,23
257,166.3699999999987,18
258,190.06999999999775,19
259,130.5099999999999,14
260,92.47000000000041,11
261,247.9299999999983,25
