episode,n_steps,duration_s,team_total_reward,team_reward_per_step,agent_0_total,agent_1_total
1971,500,0.0,2.65,0.0053,1.47,1.18
1972,500,0.0,7.16,0.01432,1.09,6.07
1973,500,0.0,1.325,0.00265,0.955,0.37
1974,500,0.0,7.41,0.01482,1.72,5.69
1975,500,0.0,2.8,0.0056,1.475,1.325
1976,500,0.0,6.325,0.01265,1.1,5.225
1977,500,0.0,6.015,0.01203,0.345,5.67
1978,500,0.0,7.56,0.01512,5.91,1.65
1979,500,0.0,5.595,0.01119,1.22,4.375
1980,500,0.0,4.545,0.00909,0.5,4.045
1981,500,0.0,7.015,0.01403,1.525,5.49
1982,500,0.0,6.825,0.01365,1.53,5.295
1983,500,0.0,10.065,0.02013,4.855,5.21
1984,500,0.0,7.005,0.01401,0.905,6.1
1985,500,0.0,3.275,0.00655,1.85,1.425
1986,500,0.0,6.345,0.01269,1.76,4.585
1987,500,0.0,6.15,0.0123,1.33,4.82
1988,500,0.0,2.555,0.00511,1.065,1.49
1989,500,0.0,6.555,0.01311,2.0,4.555
1990,500,0.0,2.83,0.00566,1.5,1.33
1991,500,0.0,6.945,0.01389,1.755,5.19
1992,500,0.0,6.39,0.01278,1.05,5.34
1993,500,0.0,6.855,0.01371,1.035,5.82
1994,500,0.0,2.4,0.0048,0.94,1.46
1995,500,0.0,7.535,0.01507,1.96,5.575
1996,500,0.0,7.18,0.01436,1.845,5.335
1997,500,0.0,6.24,0.01248,1.615,4.625
1998,500,0.0,7.03,0.01406,5.665,1.365
1999,500,0.0,9.57,0.01914,3.645,5.925
2000,500,0.0,7.06,0.01412,1.34,5.72
2001,500,0.0,6.31,0.01262,1.145,5.165
2002,500,0.0,7.2,0.0144,1.81,5.39
2003,500,0.0,5.58,0.01116,4.625,0.955
2004,500,0.0,2.155,0.00431,1.21,0.945
2005,500,0.0,3.265,0.00653,1.34,1.925
2006,500,0.0,2.685,0.00537,1.5,1.185
2007,500,0.0,4.73,0.00946,1.28,3.45
2008,500,0.0,7.12,0.01424,1.505,5.615
2009,500,0.0,8.8,0.0176,3.695,5.105
2010,500,0.0,7.685,0.01537,2.305,5.38
2011,500,0.0,7.62,0.01524,2.125,5.495
2012,500,0.0,5.85,0.0117,1.505,4.345
2013,500,0.0,6.56,0.01312,1.26,5.3
2014,500,0.0,10.905,0.02181,5.41,5.495
2015,500,0.0,7.335,0.01467,1.775,5.56
2016,500,0.0,7.17,0.01434,1.425,5.745
2017,500,0.0,7.7,0.0154,1.8,5.9
2018,500,0.0,4.91,0.00982,0.59,4.32
2019,500,0.0,4.325,0.00865,1.975,2.35
2020,500,0.0,11.735,0.02347,6.56,5.175
2021,500,0.0,6.1,0.0122,2.0,4.1
2022,500,0.0,4.89,0.00978,-0.26,5.15
2023,500,0.0,6.55,0.0131,2.125,4.425
2024,500,0.0,6.28,0.01256,1.12,5.16
2025,500,0.0,6.795,0.01359,2.0,4.795
2026,500,0.0,3.88,0.00776,2.18,1.7
2027,500,0.0,6.5,0.013,2.045,4.455
2028,500,0.0,5.56,0.01112,1.05,4.51
2029,500,0.0,6.615,0.01323,1.53,5.085
2030,500,0.0,6.38,0.01276,2.075,4.305
2031,500,0.0,8.03,0.01606,2.275,5.755
2032,500,0.0,10.66,0.02132,6.33,4.33
2033,500,0.0,7.005,0.01401,1.765,5.24
2034,500,0.0,5.715,0.01143,0.965,4.75
2035,500,0.0,6.58,0.01316,1.115,5.465
2036,500,0.0,6.66,0.01332,1.315,5.345
2037,500,0.0,7.18,0.01436,1.805,5.375
2038,500,0.0,6.775,0.01355,1.41,5.365
2039,500,0.0,12.69,0.02538,6.1,6.59
2040,500,0.0,6.31,0.01262,1.12,5.19
2041,500,0.0,10.57,0.02114,5.01,5.56
2042,500,0.0,8.37,0.01674,2.525,5.845
2043,500,0.0,6.945,0.01389,1.45,5.495
2044,500,0.0,7.66,0.01532,2.125,5.535
2045,500,0.0,6.495,0.01299,1.85,4.645
2046,500,0.0,11.265,0.02253,6.175,5.09
2047,500,0.0,7.73,0.01546,1.95,5.78
2048,500,0.0,6.235,0.01247,0.715,5.52
2049,500,0.0,5.68,0.01136,0.075,5.605
2050,500,0.0,7.695,0.01539,2.2,5.495
2051,500,0.0,7.54,0.01508,1.85,5.69
2052,500,0.0,8.475,0.01695,6.15,2.325
2053,500,0.0,12.47,0.02494,6.44,6.03
2054,500,0.0,1.92,0.00384,0.95,0.97
2055,500,0.0,7.335,0.01467,2.175,5.16
2056,500,0.0,6.98,0.01396,1.575,5.405
2057,500,0.0,1.045,0.00209,-0.215,1.26
2058,500,0.0,6.805,0.01361,1.775,5.03
2059,500,0.0,7.055,0.01411,5.555,1.5
2060,500,0.0,3.4,0.0068,1.95,1.45
2061,500,0.0,11.58,0.02316,6.21,5.37
2062,500,0.0,1.285,0.00257,0.795,0.49
2063,500,0.0,6.725,0.01345,1.245,5.48
2064,500,0.0,1.765,0.00353,1.48,0.285
2065,500,0.0,6.345,0.01269,1.315,5.03
2066,500,0.0,6.67,0.01334,2.015,4.655
2067,500,0.0,6.25,0.0125,0.69,5.56
2068,500,0.0,10.565,0.02113,5.41,5.155
2069,500,0.0,10.33,0.02066,5.845,4.485
2070,500,0.0,10.015,0.02003,5.73,4.285
2071,500,0.0,7.33,0.01466,2.175,5.155
2072,500,0.0,6.835,0.01367,1.48,5.355
2073,500,0.0,5.81,0.01162,0.285,5.525
2074,500,0.0,6.635,0.01327,2.005,4.63
2075,500,0.0,2.31,0.00462,1.36,0.95
2076,500,0.0,7.28,0.01456,1.555,5.725
2077,500,0.0,7.585,0.01517,1.675,5.91
2078,500,0.0,11.57,0.02314,6.315,5.255
2079,500,0.0,6.555,0.01311,1.585,4.97
2080,500,0.0,9.075,0.01815,4.29,4.785
2081,500,0.0,6.54,0.01308,1.475,5.065
2082,500,0.0,6.955,0.01391,1.685,5.27
2083,500,0.0,7.46,0.01492,1.75,5.71
2084,500,0.0,6.475,0.01295,1.925,4.55
2085,500,0.0,6.945,0.01389,1.65,5.295
2086,500,0.0,7.175,0.01435,1.72,5.455
2087,500,0.0,0.48,0.00096,0.24,0.24
2088,500,0.0,7.28,0.01456,1.925,5.355
2089,500,0.0,7.105,0.01421,1.295,5.81
2090,500,0.0,4.96,0.00992,0.34,4.62
2091,500,0.0,6.81,0.01362,1.455,5.355
2092,500,0.0,7.555,0.01511,1.925,5.63
2093,500,0.0,5.905,0.01181,1.19,4.715
2094,500,0.0,6.74,0.01348,1.7,5.04
2095,500,0.0,9.555,0.01911,4.53,5.025
2096,500,0.0,2.87,0.00574,1.295,1.575
2097,500,0.0,6.75,0.0135,1.445,5.305
2098,500,0.0,6.705,0.01341,1.4,5.305
2099,500,0.0,6.75,0.0135,1.8,4.95
2100,500,0.0,2.17,0.00434,1.415,0.755
2101,500,0.0,6.28,0.01256,1.725,4.555
2102,500,0.0,2.5,0.005,1.105,1.395
2103,500,0.0,1.385,0.00277,0.82,0.565
2104,500,0.0,6.065,0.01213,1.775,4.29
2105,500,0.0,9.335,0.01867,3.97,5.365
2106,500,0.0,2.17,0.00434,1.525,0.645
2107,500,0.0,10.13,0.02026,4.91,5.22
2108,500,0.0,7.995,0.01599,2.155,5.84
2109,500,0.0,9.91,0.01982,4.82,5.09
2110,500,0.0,7.64,0.01528,1.665,5.975
2111,500,0.0,1.145,0.00229,0.425,0.72
2112,500,0.0,3.35,0.0067,1.8,1.55
2113,500,0.0,2.475,0.00495,1.125,1.35
2114,500,0.0,6.535,0.01307,5.535,1.0
2115,500,0.0,7.41,0.01482,1.95,5.46
2116,500,0.0,7.1,0.0142,0.63,6.47
2117,500,0.0,7.125,0.01425,0.65,6.475
2118,500,0.0,6.07,0.01214,1.39,4.68
2119,500,0.0,7.03,0.01406,1.65,5.38
2120,500,0.0,8.8,0.0176,4.63,4.17
2121,500,0.0,5.355,0.01071,2.405,2.95
2122,500,0.0,6.27,0.01254,1.625,4.645
2123,500,0.0,6.425,0.01285,1.145,5.28
2124,500,0.0,5.29,0.01058,0.985,4.305
2125,500,0.0,3.225,0.00645,1.025,2.2
2126,500,0.0,6.44,0.01288,1.17,5.27
2127,500,0.0,6.315,0.01263,1.74,4.575
2128,500,0.0,7.495,0.01499,2.135,5.36
2129,500,0.0,8.04,0.01608,1.65,6.39
2130,500,0.0,6.575,0.01315,1.415,5.16
2131,500,0.0,11.555,0.02311,5.475,6.08
2132,500,0.0,10.0,0.02,5.04,4.96
2133,500,0.0,7.32,0.01464,2.125,5.195
2134,500,0.0,7.515,0.01503,1.975,5.54
2135,500,0.0,6.18,0.01236,0.875,5.305
2136,500,0.0,5.365,0.01073,0.78,4.585
2137,500,0.0,10.825,0.02165,4.89,5.935
2138,500,0.0,7.415,0.01483,1.085,6.33
2139,500,0.0,6.895,0.01379,1.625,5.27
2140,500,0.0,2.445,0.00489,1.265,1.18
2141,500,0.0,10.97,0.02194,5.46,5.51
2142,500,0.0,6.76,0.01352,1.375,5.385
2143,500,0.0,6.68,0.01336,1.48,5.2
2144,500,0.0,3.45,0.0069,2.025,1.425
2145,500,0.0,6.47,0.01294,5.935,0.535
2146,500,0.0,6.895,0.01379,5.645,1.25
2147,500,0.0,6.275,0.01255,1.565,4.71
2148,500,0.0,4.55,0.0091,1.85,2.7
2149,500,0.0,1.65,0.0033,1.2,0.45
2150,500,0.0,2.455,0.00491,1.995,0.46
2151,500,0.0,6.83,0.01366,3.05,3.78
2152,500,0.0,4.925,0.00985,0.455,4.47
2153,500,0.0,1.305,0.00261,0.62,0.685
2154,500,0.0,6.285,0.01257,1.425,4.86
2155,500,0.0,2.875,0.00575,1.55,1.325
2156,500,0.0,1.15,0.0023,0.605,0.545
2157,500,0.0,7.015,0.01403,5.98,1.035
2158,500,0.0,5.385,0.01077,0.335,5.05
2159,500,0.0,7.07,0.01414,1.825,5.245
2160,500,0.0,10.845,0.02169,5.155,5.69
2161,500,0.0,6.435,0.01287,1.2,5.235
2162,500,0.0,3.575,0.00715,1.525,2.05
2163,500,0.0,1.385,0.00277,0.535,0.85
2164,500,0.0,5.97,0.01194,0.95,5.02
2165,500,0.0,11.185,0.02237,5.935,5.25
2166,500,0.0,6.15,0.0123,1.875,4.275
2167,500,0.0,4.605,0.00921,0.37,4.235
2168,500,0.0,5.415,0.01083,0.96,4.455
2169,500,0.0,5.995,0.01199,1.685,4.31
2170,500,0.0,2.82,0.00564,1.75,1.07
2171,500,0.0,11.355,0.02271,6.13,5.225
2172,500,0.0,10.73,0.02146,5.64,5.09
2173,500,0.0,10.505,0.02101,5.455,5.05
2174,500,0.0,2.96,0.00592,2.055,0.905
2175,500,0.0,5.645,0.01129,1.335,4.31
2176,500,0.0,7.39,0.01478,1.745,5.645
2177,500,0.0,7.105,0.01421,6.175,0.93
2178,500,0.0,3.2,0.0064,2.05,1.15
2179,500,0.0,7.885,0.01577,2.035,5.85
2180,500,0.0,5.2,0.0104,2.425,2.775
2181,500,0.0,8.24,0.01648,1.985,6.255
2182,500,0.0,6.97,0.01394,1.63,5.34
2183,500,0.0,11.115,0.02223,5.815,5.3
2184,500,0.0,6.96,0.01392,5.485,1.475
2185,500,0.0,6.885,0.01377,2.23,4.655
2186,500,0.0,6.305,0.01261,1.825,4.48
2187,500,0.0,2.26,0.00452,1.315,0.945
2188,500,0.0,10.045,0.02009,5.3,4.745
2189,500,0.0,1.78,0.00356,0.79,0.99
2190,500,0.0,3.15,0.0063,2.05,1.1
2191,500,0.0,1.65,0.0033,1.245,0.405
2192,500,0.0,8.13,0.01626,1.62,6.51
2193,500,0.0,7.195,0.01439,2.2,4.995
2194,500,0.0,3.29,0.00658,2.09,1.2
2195,500,0.0,6.94,0.01388,2.015,4.925
2196,500,0.0,7.365,0.01473,1.715,5.65
2197,500,0.0,6.885,0.01377,1.65,5.235
2198,500,0.0,2.835,0.00567,2.11,0.725
2199,500,0.0,6.6,0.0132,1.065,5.535
2200,500,0.0,7.185,0.01437,1.425,5.76
2201,500,0.0,5.525,0.01105,0.47,5.055
2202,500,0.0,6.315,0.01263,1.465,4.85
2203,500,0.0,11.29,0.02258,6.005,5.285
2204,500,0.0,2.305,0.00461,1.375,0.93
2205,500,0.0,7.105,0.01421,1.935,5.17
2206,500,0.0,1.995,0.00399,1.18,0.815
2207,500,0.0,6.83,0.01366,1.185,5.645
2208,500,0.0,6.615,0.01323,6.14,0.475
2209,500,0.0,2.05,0.0041,0.875,1.175
2210,500,0.0,6.335,0.01267,0.945,5.39
2211,500,0.0,6.11,0.01222,1.325,4.785
2212,500,0.0,6.285,0.01257,5.35,0.935
2213,500,0.0,5.715,0.01143,0.925,4.79
2214,500,0.0,2.775,0.00555,1.345,1.43
2215,500,0.0,2.31,0.00462,1.485,0.825
2216,500,0.0,6.955,0.01391,1.93,5.025
2217,500,0.0,5.705,0.01141,-0.51,6.215
2218,500,0.0,7.055,0.01411,1.81,5.245
2219,500,0.0,6.89,0.01378,1.005,5.885
2220,500,0.0,6.135,0.01227,1.23,4.905
2221,500,0.0,10.335,0.02067,5.175,5.16
2222,500,0.0,5.53,0.01106,0.85,4.68
2223,500,0.0,7.705,0.01541,2.275,5.43
2224,500,0.0,6.3,0.0126,0.795,5.505
2225,500,0.0,6.425,0.01285,1.115,5.31
2226,500,0.0,6.335,0.01267,1.035,5.3
2227,500,0.0,15.26,0.03052,10.045,5.215
2228,500,0.0,4.945,0.00989,2.195,2.75
2229,500,0.0,6.825,0.01365,1.865,4.96
2230,500,0.0,7.03,0.01406,1.775,5.255
2231,500,0.0,6.495,0.01299,1.315,5.18
2232,500,0.0,5.845,0.01169,1.255,4.59
2233,500,0.0,5.755,0.01151,0.77,4.985
2234,500,0.0,2.24,0.00448,1.265,0.975
2235,500,0.0,6.27,0.01254,1.155,5.115
2236,500,0.0,6.91,0.01382,1.475,5.435
2237,500,0.0,6.8,0.0136,1.58,5.22
2238,500,0.0,11.435,0.02287,6.105,5.33
2239,500,0.0,1.72,0.00344,1.07,0.65
2240,500,0.0,6.76,0.01352,2.035,4.725
2241,500,0.0,7.105,0.01421,2.265,4.84
2242,500,0.0,6.19,0.01238,2.33,3.86
2243,500,0.0,5.535,0.01107,0.605,4.93
2244,500,0.0,2.375,0.00475,0.965,1.41
2245,500,0.0,7.71,0.01542,2.175,5.535
2246,500,0.0,6.605,0.01321,1.3,5.305
2247,500,0.0,7.145,0.01429,1.625,5.52
2248,500,0.0,7.695,0.01539,2.275,5.42
2249,500,0.0,6.3,0.0126,0.74,5.56
2250,500,0.0,6.975,0.01395,1.855,5.12
2251,500,0.0,6.755,0.01351,1.85,4.905
2252,500,0.0,7.44,0.01488,2.05,5.39
2253,500,0.0,7.31,0.01462,2.3,5.01
2254,500,0.0,4.135,0.00827,0.78,3.355
2255,500,0.0,7.7,0.0154,1.85,5.85
2256,500,0.0,10.06,0.02012,1.585,8.475
2257,500,0.0,7.95,0.0159,1.615,6.335
2258,500,0.0,7.55,0.0151,2.575,4.975
2259,500,0.0,5.99,0.01198,1.62,4.37
2260,500,0.0,6.37,0.01274,1.41,4.96
2261,500,0.0,10.54,0.02108,5.925,4.615
2262,500,0.0,5.5,0.011,0.6,4.9
2263,500,0.0,6.6,0.0132,1.155,5.445
2264,500,0.0,10.465,0.02093,5.42,5.045
2265,500,0.0,6.23,0.01246,1.01,5.22
2266,500,0.0,6.76,0.01352,1.275,5.485
2267,500,0.0,6.54,0.01308,1.335,5.205
2268,500,0.0,4.765,0.00953,0.655,4.11
2269,500,0.0,3.585,0.00717,1.66,1.925
2270,500,0.0,1.98,0.00396,1.18,0.8
2271,500,0.0,7.23,0.01446,2.075,5.155
2272,500,0.0,8.075,0.01615,2.04,6.035
2273,500,0.0,8.235,0.01647,1.9,6.335
2274,500,0.0,4.56,0.00912,1.285,3.275
2275,500,0.0,4.825,0.00965,1.95,2.875
2276,500,0.0,7.775,0.01555,2.33,5.445
2277,500,0.0,6.765,0.01353,2.145,4.62
2278,500,0.0,5.525,0.01105,2.07,3.455
2279,500,0.0,7.31,0.01462,2.335,4.975
2280,500,0.0,6.05,0.0121,1.205,4.845
2281,500,0.0,3.36,0.00672,-1.495,4.855
2282,500,0.0,11.09,0.02218,5.685,5.405
2283,500,0.0,6.295,0.01259,2.145,4.15
2284,500,0.0,3.63,0.00726,1.58,2.05
2285,500,0.0,8.435,0.01687,2.625,5.81
2286,500,0.0,7.46,0.01492,2.35,5.11
2287,500,0.0,4.4,0.0088,0.205,4.195
2288,500,0.0,11.845,0.02369,5.9,5.945
2289,500,0.0,3.24,0.00648,1.91,1.33
2290,500,0.0,6.905,0.01381,1.4,5.505
2291,500,0.0,3.08,0.00616,1.155,1.925
2292,500,0.0,7.405,0.01481,1.85,5.555
2293,500,0.0,6.985,0.01397,1.86,5.125
2294,500,0.0,10.64,0.02128,6.12,4.52
2295,500,0.0,7.755,0.01551,2.275,5.48
2296,500,0.0,6.97,0.01394,1.785,5.185
2297,500,0.0,6.365,0.01273,0.685,5.68
2298,500,0.0,4.19,0.00838,0.89,3.3
2299,500,0.0,6.51,0.01302,2.255,4.255
2300,500,0.0,6.71,0.01342,5.51,1.2
2301,500,0.0,7.345,0.01469,1.955,5.39
2302,500,0.0,6.18,0.01236,0.275,5.905
2303,500,0.0,10.665,0.02133,5.635,5.03
2304,500,0.0,2.44,0.00488,1.125,1.315
2305,500,0.0,10.145,0.02029,5.4,4.745
2306,500,0.0,7.77,0.01554,6.345,1.425
2307,500,0.0,5.445,0.01089,0.855,4.59
2308,500,0.0,7.555,0.01511,1.53,6.025
2309,500,0.0,8.96,0.01792,4.115,4.845
2310,500,0.0,2.25,0.0045,1.4,0.85
2311,500,0.0,6.47,0.01294,1.33,5.14
2312,500,0.0,2.115,0.00423,0.64,1.475
2313,500,0.0,6.505,0.01301,1.4,5.105
2314,500,0.0,1.505,0.00301,1.38,0.125
2315,500,0.0,10.515,0.02103,5.92,4.595
2316,500,0.0,9.5,0.019,5.74,3.76
2317,500,0.0,6.52,0.01304,5.365,1.155
2318,500,0.0,6.3,0.0126,1.65,4.65
2319,500,0.0,5.385,0.01077,0.78,4.605
2320,500,0.0,8.365,0.01673,5.505,2.86
2321,500,0.0,6.795,0.01359,1.775,5.02
2322,500,0.0,5.64,0.01128,0.945,4.695
2323,500,0.0,6.08,0.01216,0.87,5.21
2324,500,0.0,10.66,0.02132,5.66,5.0
2325,500,0.0,8.795,0.01759,4.355,4.44
2326,500,0.0,11.34,0.02268,5.19,6.15
2327,500,0.0,6.375,0.01275,1.03,5.345
2328,500,0.0,6.185,0.01237,0.925,5.26
2329,500,0.0,5.96,0.01192,0.865,5.095
2330,500,0.0,9.075,0.01815,3.52,5.555
2331,500,0.0,11.25,0.0225,5.675,5.575
2332,500,0.0,6.33,0.01266,0.955,5.375
2333,500,0.0,6.255,0.01251,1.25,5.005
2334,500,0.0,5.945,0.01189,0.555,5.39
2335,500,0.0,11.21,0.02242,6.0,5.21
2336,500,0.0,6.785,0.01357,1.34,5.445
2337,500,0.0,9.91,0.01982,5.43,4.48
2338,500,0.0,6.665,0.01333,2.12,4.545
2339,500,0.0,15.155,0.03031,9.275,5.88
2340,500,0.0,5.965,0.01193,0.375,5.59
2341,500,0.0,2.75,0.0055,0.925,1.825
2342,500,0.0,6.565,0.01313,5.41,1.155
2343,500,0.0,7.325,0.01465,1.86,5.465
2344,500,0.0,6.84,0.01368,1.47,5.37
2345,500,0.0,2.19,0.00438,1.27,0.92
2346,500,0.0,6.92,0.01384,1.39,5.53
2347,500,0.0,4.33,0.00866,-0.185,4.515
2348,500,0.0,7.49,0.01498,1.53,5.96
2349,500,0.0,6.995,0.01399,1.685,5.31
2350,500,0.0,6.82,0.01364,1.275,5.545
2351,500,0.0,11.83,0.02366,5.625,6.205
2352,500,0.0,5.475,0.01095,0.855,4.62
2353,500,0.0,6.91,0.01382,1.33,5.58
2354,500,0.0,6.76,0.01352,1.405,5.355
2355,500,0.0,9.825,0.01965,4.51,5.315
2356,500,0.0,6.34,0.01268,3.69,2.65
2357,500,0.0,3.25,0.0065,1.6,1.65
2358,500,0.0,11.845,0.02369,6.195,5.65
2359,500,0.0,9.675,0.01935,5.2,4.475
2360,500,0.0,6.8,0.0136,1.395,5.405
2361,500,0.0,2.675,0.00535,1.27,1.405
2362,500,0.0,9.515,0.01903,5.12,4.395
2363,500,0.0,6.39,0.01278,1.36,5.03
2364,500,0.0,2.355,0.00471,0.765,1.59
2365,500,0.0,8.04,0.01608,2.125,5.915
2366,500,0.0,10.645,0.02129,6.05,4.595
2367,500,0.0,6.38,0.01276,1.65,4.73
2368,500,0.0,6.24,0.01248,0.55,5.69
2369,500,0.0,10.445,0.02089,5.54,4.905
2370,500,0.0,10.485,0.02097,5.255,5.23
2371,500,0.0,5.025,0.01005,1.775,3.25
2372,500,0.0,6.16,0.01232,5.635,0.525
2373,500,0.0,7.3,0.0146,5.45,1.85
2374,500,0.0,6.75,0.0135,1.29,5.46
2375,500,0.0,10.415,0.02083,4.84,5.575
2376,500,0.0,11.63,0.02326,6.37,5.26
2377,500,0.0,1.835,0.00367,0.91,0.925
2378,500,0.0,6.905,0.01381,1.625,5.28
2379,500,0.0,8.935,0.01787,3.84,5.095
2380,500,0.0,0.92,0.00184,0.52,0.4
2381,500,0.0,2.845,0.00569,1.345,1.5
2382,500,0.0,7.83,0.01566,6.075,1.755
2383,500,0.0,10.135,0.02027,4.58,5.555
2384,500,0.0,7.695,0.01539,1.715,5.98
2385,500,0.0,7.185,0.01437,1.775,5.41
2386,500,0.0,10.465,0.02093,5.085,5.38
2387,500,0.0,11.175,0.02235,5.655,5.52
2388,500,0.0,5.43,0.01086,5.07,0.36
2389,500,0.0,2.28,0.00456,0.925,1.355
2390,500,0.0,10.97,0.02194,5.04,5.93
2391,500,0.0,9.905,0.01981,4.98,4.925
2392,500,0.0,2.59,0.00518,1.1,1.49
2393,500,0.0,7.04,0.01408,1.575,5.465
2394,500,0.0,11.47,0.02294,5.905,5.565
2395,500,0.0,6.06,0.01212,0.695,5.365
2396,500,0.0,1.785,0.00357,1.24,0.545
2397,500,0.0,0.925,0.00185,1.33,-0.405
2398,500,0.0,6.08,0.01216,0.85,5.23
2399,500,0.0,10.52,0.02104,5.4,5.12
2400,500,0.0,10.555,0.02111,5.515,5.04
2401,500,0.0,6.965,0.01393,5.89,1.075
2402,500,0.0,6.2,0.0124,1.3,4.9
2403,500,0.0,10.865,0.02173,5.255,5.61
2404,500,0.0,7.105,0.01421,6.105,1.0
2405,500,0.0,6.515,0.01303,5.44,1.075
2406,500,0.0,5.565,0.01113,1.665,3.9
2407,500,0.0,10.52,0.02104,5.51,5.01
2408,500,0.0,10.105,0.02021,5.415,4.69
2409,500,0.0,6.805,0.01361,1.455,5.35
2410,500,0.0,9.905,0.01981,5.355,4.55
2411,500,0.0,12.28,0.02456,5.94,6.34
2412,500,0.0,5.4,0.0108,1.4,4.0
2413,500,0.0,10.49,0.02098,5.525,4.965
2414,500,0.0,7.575,0.01515,5.25,2.325
2415,500,0.0,6.065,0.01213,1.325,4.74
2416,500,0.0,5.84,0.01168,4.64,1.2
2417,500,0.0,6.415,0.01283,5.48,0.935
2418,500,0.0,9.905,0.01981,5.285,4.62
2419,500,0.0,10.77,0.02154,5.45,5.32
2420,500,0.0,8.91,0.01782,4.415,4.495
2421,500,0.0,2.18,0.00436,1.525,0.655
2422,500,0.0,10.58,0.02116,5.56,5.02
2423,500,0.0,9.305,0.01861,4.335,4.97
2424,500,0.0,5.98,0.01196,5.385,0.595
2425,500,0.0,8.96,0.01792,4.805,4.155
2426,500,0.0,10.42,0.02084,5.045,5.375
2427,500,0.0,11.275,0.02255,5.65,5.625
2428,500,0.0,6.75,0.0135,5.915,0.835
2429,500,0.0,7.555,0.01511,2.45,5.105
2430,500,0.0,8.625,0.01725,4.23,4.395
2431,500,0.0,6.735,0.01347,1.355,5.38
2432,500,0.0,10.845,0.02169,6.235,4.61
2433,500,0.0,8.975,0.01795,4.065,4.91
2434,500,0.0,1.54,0.00308,0.835,0.705
2435,500,0.0,6.18,0.01236,5.515,0.665
2436,500,0.0,2.725,0.00545,1.95,0.775
2437,500,0.0,1.84,0.00368,1.445,0.395
2438,500,0.0,10.59,0.02118,5.29,5.3
2439,500,0.0,6.69,0.01338,1.575,5.115
2440,500,0.0,5.96,0.01192,0.87,5.09
2441,500,0.0,6.605,0.01321,1.345,5.26
2442,500,0.0,7.81,0.01562,4.075,3.735
2443,500,0.0,7.25,0.0145,4.25,3.0
2444,500,0.0,4.17,0.00834,-0.455,4.625
2445,500,0.0,3.365,0.00673,0.815,2.55
2446,500,0.0,10.175,0.02035,4.76,5.415
2447,500,0.0,7.39,0.01478,4.64,2.75
2448,500,0.0,7.535,0.01507,2.65,4.885
2449,500,0.0,8.025,0.01605,2.85,5.175
2450,500,0.0,3.265,0.00653,0.59,2.675
2451,500,0.0,5.885,0.01177,5.24,0.645
2452,500,0.0,9.045,0.01809,4.61,4.435
2453,500,0.0,9.985,0.01997,5.54,4.445
2454,500,0.0,5.6,0.0112,0.705,4.895
2455,500,0.0,9.965,0.01993,5.13,4.835
2456,500,0.0,5.94,0.01188,0.675,5.265
2457,500,0.0,7.675,0.01535,5.3,2.375
2458,500,0.0,11.225,0.02245,5.855,5.37
2459,500,0.0,4.835,0.00967,0.135,4.7
2460,500,0.0,9.87,0.01974,4.825,5.045
2461,500,0.0,8.445,0.01689,3.975,4.47
2462,500,0.0,10.665,0.02133,5.355,5.31
2463,500,0.0,10.575,0.02115,5.36,5.215
2464,500,0.0,6.525,0.01305,1.45,5.075
2465,500,0.0,6.525,0.01305,1.115,5.41
2466,500,0.0,2.67,0.00534,0.045,2.625
2467,500,0.0,9.885,0.01977,4.965,4.92
2468,500,0.0,10.495,0.02099,5.885,4.61
2469,500,0.0,5.24,0.01048,0.805,4.435
2470,500,0.0,11.23,0.02246,5.585,5.645
2471,500,0.0,3.1,0.0062,3.09,0.01
2472,500,0.0,6.14,0.01228,5.44,0.7
2473,500,0.0,10.755,0.02151,5.46,5.295
2474,500,0.0,13.78,0.02756,4.66,9.12
2475,500,0.0,7.895,0.01579,4.915,2.98
2476,500,0.0,10.145,0.02029,5.545,4.6
2477,500,0.0,6.175,0.01235,1.45,4.725
2478,500,0.0,12.02,0.02404,5.065,6.955
2479,500,0.0,10.14,0.02028,5.12,5.02
2480,500,0.0,10.24,0.02048,5.365,4.875
2481,500,0.0,6.195,0.01239,1.39,4.805
2482,500,0.0,10.17,0.02034,5.045,5.125
2483,500,0.0,6.035,0.01207,5.305,0.73
2484,500,0.0,5.925,0.01185,1.2,4.725
2485,500,0.0,9.365,0.01873,5.035,4.33
2486,500,0.0,6.795,0.01359,1.615,5.18
2487,500,0.0,6.27,0.01254,1.52,4.75
2488,500,0.0,11.265,0.02253,5.8,5.465
2489,500,0.0,10.615,0.02123,5.84,4.775
2490,500,0.0,9.565,0.01913,4.62,4.945
2491,500,0.0,9.75,0.0195,5.29,4.46
2492,500,0.0,10.085,0.02017,5.23,4.855
2493,500,0.0,10.435,0.02087,5.53,4.905
2494,500,0.0,7.96,0.01592,2.425,5.535
2495,500,0.0,6.58,0.01316,1.285,5.295
2496,500,0.0,4.95,0.0099,0.74,4.21
2497,500,0.0,10.03,0.02006,5.165,4.865
2498,500,0.0,6.77,0.01354,5.87,0.9
2499,500,0.0,7.01,0.01402,1.495,5.515
2500,500,0.0,15.315,0.03063,10.16,5.155
2501,500,0.0,6.355,0.01271,1.525,4.83
2502,500,0.0,5.99,0.01198,1.195,4.795
2503,500,0.0,10.18,0.02036,5.39,4.79
2504,500,0.0,2.395,0.00479,1.69,0.705
2505,500,0.0,5.405,0.01081,1.5,3.905
2506,500,0.0,5.845,0.01169,1.41,4.435
